InvoiceID,CustomerID,CreditCard,SupervisorID,Quantity,Price,Freight,OrderDate
15376,EW58,4301-9970-7556-0944,sup25,53,24.84,16.19,2020-09-18
15377,IB81,6445-5440-3482-1085,sup71,76,40.63,19.63,2020-09-30
15378,VP72,7754-8642-9967-6562,sup61,52,79.78,20.99,2020-09-29
15379,AZ19,9673-3913-3383-7135,sup50,9,30.25,29.42,2020-09-25
15380,MK62,6159-5695-5261-4268,sup78,85,49.11,14.07,2020-10-06
15381,KM91,6677-4676-4224-5503,sup30,80,76.5,10.5,2020-08-25
15382,UO73,6227-5571-1844-9782,sup95,72,69.11,11.07,2020-09-21
15383,SB44,3902-7282-3451-1118,sup44,67,87.23,20.04,2020-08-16
15384,YW51,7372-6617-8158-1215,sup54,75,88.12,14.87,2020-10-13
15385,BE94,7909-4191-0456-8116,sup80,1,47.35,14.83,2020-09-26
15386,LT14,0310-3889-9654-3172,sup02,5,62.47,10.73,2020-10-13
15387,NO91,1421-8189-8138-0373,sup75,44,26.7,14.19,2020-10-07
15388,XF61,2161-0791-7837-6108,sup95,58,68.73,27.52,2020-08-16
15389,GO38,6815-5992-8293-9266,sup28,57,32.2,19.3,2020-09-08
15390,PI65,1426-0378-1078-2904,sup06,80,26.12,11.7,2020-10-04
15391,PO21,6644-7839-8071-3595,sup21,33,58.05,28.17,2020-10-13
15392,QE01,3401-2912-8351-5266,sup99,43,48.84,27.96,2020-10-06
15393,SM43,8415-8710-6021-7161,sup20,60,96.02,10.28,2020-09-05
15394,YG74,4011-0168-4412-8614,sup86,58,49.77,21.83,2020-10-12
15395,JU30,7250-3260-8112-7605,sup05,52,36.79,21.3,2020-10-07
15396,XB30,7596-5330-4952-0667,sup36,20,57.05,13.11,2020-10-09
15397,WJ11,7716-6753-7614-9273,sup21,68,20.38,18.02,2020-09-08
15398,PI16,8011-1386-4674-9217,sup20,72,40.31,11.04,2020-08-27
15399,EB31,2701-8276-5006-7021,sup90,100,72.56,21.59,2020-08-15
15400,QB54,6242-3102-4386-5298,sup96,72,80.49,27.29,2020-09-10
15401,WW65,1538-6907-6511-9968,sup89,73,41.93,15.27,2020-10-12
15402,PH18,7028-7932-2235-5342,sup55,23,51.67,20.4,2020-08-14
15403,FQ86,0009-4452-0130-1876,sup06,82,90.97,18.77,2020-08-25
15404,GB37,5015-0645-2849-7604,sup85,7,33.38,14.81,2020-08-19
15405,FY40,5767-5672-6138-6815,sup25,4,94.97,12.73,2020-10-06
15406,KA12,4700-0142-3189-4548,sup17,77,22.52,21.81,2020-09-03
15407,OV97,8833-8591-5884-7269,sup96,78,25.05,11.68,2020-09-11
15408,EY30,0465-0455-3175-8673,sup50,71,93.72,25.64,2020-09-04
15409,VJ28,9585-7111-3002-8998,sup76,43,42.35,10.18,2020-08-19
15410,EN44,0544-0912-5495-6782,sup66,2,37.22,17.89,2020-08-26
15411,ZD10,8155-2967-3270-2427,sup53,1,81.93,17.96,2020-10-13
15412,UV82,7366-0046-7325-0951,sup50,5,91.82,22.59,2020-08-23
15413,DZ84,3160-7396-7423-5693,sup34,40,64.13,17.46,2020-10-12
15414,QQ84,2965-2457-4691-2049,sup00,69,71.13,26.08,2020-09-06
15415,FW38,3386-3453-3178-2277,sup10,93,90.06,19.78,2020-08-15
15416,EL53,6109-9481-0568-6126,sup32,67,61.15,28.4,2020-09-08
15417,BH06,0065-2653-2621-5551,sup11,18,84.56,14.2,2020-08-17
15418,KA13,1857-8975-8114-9015,sup56,94,25.72,25.86,2020-09-16
15419,WN96,0144-0350-9038-0716,sup08,75,75.41,11.86,2020-08-24
15420,JQ75,6688-2637-0754-2105,sup77,93,20.22,21.44,2020-09-29
15421,WK22,3346-3339-9564-3030,sup48,37,43.51,15.03,2020-08-30
15422,AQ58,2515-5368-5319-4997,sup05,71,77.63,15.27,2020-09-15
15423,PA34,9907-9209-7903-3505,sup31,32,57.41,20.05,2020-08-18
15424,GC04,5903-9199-0915-1318,sup25,72,83.36,21.91,2020-09-23
15425,YL87,6601-7145-4561-1375,sup54,21,37.4,11.79,2020-09-12
15426,ZO56,3107-0015-3774-0621,sup17,84,97.41,29.75,2020-09-16
15427,AU22,7786-4665-6599-0570,sup07,21,54.28,11.25,2020-09-05
15428,AE58,7300-1821-7121-5279,sup53,29,29.32,16.07,2020-09-11
15429,CJ99,3493-0517-3044-3450,sup86,26,87.53,17.35,2020-08-18
15430,CB68,8079-2657-0894-6430,sup79,7,22.58,17.67,2020-10-13
15431,VQ91,3428-0144-3841-2962,sup51,44,40.57,22.43,2020-08-24
15432,AX68,6615-9402-1640-5134,sup42,34,44.98,11.93,2020-09-27
15433,JQ56,7501-7566-2902-3568,sup19,35,54.33,11.77,2020-10-11
15434,EX11,2275-4135-4566-7700,sup08,78,38.3,16.3,2020-08-18
15435,JV70,4623-6028-0900-3081,sup79,79,68.74,26.05,2020-09-28
15436,UB63,4038-4638-5863-3700,sup16,84,37.05,15.92,2020-09-30
15437,OM80,3520-3226-8425-9156,sup50,58,81.76,14.35,2020-10-08
15438,KG80,6416-4437-2707-1465,sup86,77,26.45,11.22,2020-10-04
15439,UX53,0885-7042-0863-1590,sup69,48,31.3,26.73,2020-08-16
15440,TU01,3963-1375-8760-9866,sup97,59,39.3,11.65,2020-09-11
15441,GM17,9366-1507-4293-3141,sup61,92,75.4,17.41,2020-09-15
15442,SM08,6958-6026-6725-3787,sup26,58,44.67,12.62,2020-09-30
15443,WJ23,4076-3853-9231-5155,sup98,2,69.17,21.69,2020-09-29
15444,MG97,1403-8853-2046-0890,sup07,12,23.95,18.47,2020-09-29
15445,PJ79,4454-9793-6443-2084,sup93,28,66.71,26.41,2020-08-15
15446,FV16,4785-7729-1790-7981,sup45,99,73.66,23.95,2020-08-22
15447,RE95,7236-9587-2148-1247,sup22,99,34.02,14.72,2020-09-16
15448,NI76,7883-8449-5886-4787,sup88,39,38.59,28.99,2020-08-28
15449,QK32,0660-6407-1736-0867,sup60,11,56.09,13.53,2020-09-12
15450,PG00,8756-7785-5617-4862,sup68,83,47.79,16.81,2020-08-24
15451,YY51,5509-5868-4570-1890,sup98,44,85.97,12.4,2020-08-31
15452,YZ33,6402-4276-7694-6607,sup97,47,55.91,27.7,2020-09-01
15453,MB34,0104-6786-6988-9144,sup03,63,44.88,11.18,2020-09-14
15454,WA52,6909-3720-6303-0523,sup64,49,50.17,11.0,2020-09-24
15455,DL32,8462-5564-2922-5562,sup56,91,52.73,19.03,2020-08-20
15456,UY50,1857-4474-9735-4090,sup96,71,83.34,28.05,2020-09-13
15457,HK87,9066-0282-0747-7021,sup31,7,31.75,17.37,2020-08-17
15458,NE08,1120-8584-3384-4090,sup97,12,80.48,23.79,2020-09-24
15459,BR09,8165-6631-3395-9916,sup80,87,22.65,13.44,2020-08-16
15460,RZ92,4783-5139-2359-1331,sup22,76,42.57,26.8,2020-10-09
15461,NM24,3744-0803-7278-3430,sup64,92,38.31,20.54,2020-10-12
15462,UV05,5273-8943-9357-7198,sup10,47,37.63,10.92,2020-09-11
15463,BE30,9308-0689-0454-4076,sup79,64,27.75,12.96,2020-09-16
15464,FZ78,7255-4525-2142-5492,sup28,51,56.55,16.81,2020-10-09
15465,RE37,5854-4994-6399-9157,sup88,28,96.03,18.17,2020-09-29
15466,PY15,9372-2871-7952-6024,sup32,12,57.87,22.65,2020-10-06
15467,ZH99,7349-0088-8549-9883,sup82,51,77.33,25.54,2020-09-30
15468,QC16,6247-7482-0770-9002,sup90,60,68.98,13.49,2020-09-19
15469,FW61,1524-2433-6281-6112,sup86,77,99.55,23.28,2020-10-07
15470,ZI35,4110-5648-8744-6299,sup33,32,92.44,28.01,2020-10-02
15471,IJ51,5392-4948-5549-6892,sup72,18,64.03,14.02,2020-09-09
15472,BD12,3488-5365-0257-4257,sup16,41,42.01,22.13,2020-10-06
15473,HT58,6819-7104-0245-1423,sup47,65,97.01,16.12,2020-09-13
15474,YC47,3879-7187-0786-8381,sup73,96,49.15,23.96,2020-08-26
15475,GX75,4156-8241-5859-2230,sup95,25,52.97,13.72,2020-09-01
15476,WD09,2990-1453-3868-5802,sup26,66,89.5,15.68,2020-08-31
15477,CW17,3412-5465-7938-2329,sup45,41,80.18,10.13,2020-08-25
15478,XR12,7049-0243-6018-4157,sup08,23,60.74,11.24,2020-09-21
15479,BX50,2306-6251-4774-6200,sup46,58,63.74,26.11,2020-08-22
15480,TE25,8323-3744-2187-3110,sup63,26,74.0,25.66,2020-08-16
15481,QQ94,5900-1262-4105-2711,sup92,15,78.34,10.01,2020-09-17
15482,XC69,3479-8094-3454-4506,sup04,69,80.74,22.63,2020-08-15
15483,SY36,4612-0105-9168-2287,sup95,17,54.75,21.75,2020-09-26
15484,SX12,6061-2718-7953-4261,sup30,34,24.34,16.87,2020-08-19
15485,TM24,6824-6918-1366-7064,sup64,15,30.66,25.28,2020-10-07
15486,EB92,9849-0546-2625-1103,sup18,76,26.41,16.3,2020-10-06
15487,LE51,2151-8252-5090-7433,sup59,50,58.67,29.81,2020-08-23
15488,FI68,7288-1186-7583-8655,sup33,88,85.02,17.85,2020-09-17
15489,QP46,4184-2374-1848-2192,sup54,17,21.61,20.66,2020-08-28
15490,JJ79,3603-5701-2324-2563,sup25,70,95.64,24.74,2020-10-10
15491,XE83,1553-4123-7940-0687,sup90,77,30.68,27.61,2020-09-23
15492,EJ71,2905-8110-7386-2126,sup95,53,66.79,29.49,2020-08-15
15493,KS95,3509-0888-7341-4715,sup38,30,69.31,23.18,2020-09-04
15494,UI57,8590-2180-9142-9854,sup45,22,99.94,20.74,2020-10-01
15495,IM50,9191-5560-4226-2774,sup94,17,55.12,21.21,2020-08-29
15496,KS39,0696-2483-8702-9897,sup43,18,44.1,27.65,2020-09-09
15497,SE22,9939-7626-0106-4924,sup44,60,72.89,13.66,2020-09-07
15498,ZY74,4781-4410-4187-8326,sup42,44,53.69,18.21,2020-09-09
15499,BD49,1528-1681-7428-2923,sup79,32,68.0,28.37,2020-10-07
15500,BX53,2735-5700-6195-8640,sup67,19,40.79,12.11,2020-09-02
15501,NN26,5558-7384-7682-8720,sup90,6,59.96,28.72,2020-08-30
15502,YI00,6485-0960-5871-5372,sup16,63,40.75,25.72,2020-10-11
15503,TP31,1558-4847-1560-2397,sup17,73,80.27,29.19,2020-08-27
15504,PI74,6221-9849-5420-7545,sup99,47,54.04,17.25,2020-09-01
15505,QW50,0919-9221-4876-2125,sup97,33,36.27,12.99,2020-09-02
15506,KV83,0089-5698-9215-2360,sup52,26,30.49,18.8,2020-10-08
15507,PB70,7750-7659-1722-0073,sup78,82,25.77,17.31,2020-08-28
15508,CT42,2294-4480-5928-9954,sup87,99,84.36,26.92,2020-09-17
15509,DQ92,1850-6794-5810-6883,sup67,25,37.68,24.64,2020-09-07
15510,VH98,1046-7154-7933-9737,sup35,3,26.2,14.83,2020-08-15
15511,PZ61,9344-2010-6078-4360,sup42,61,82.79,18.2,2020-08-14
15512,CF11,0649-1708-2787-9544,sup50,37,96.69,11.07,2020-09-07
15513,NP10,8790-2487-7508-8338,sup68,43,62.69,25.59,2020-08-19
15514,DN77,9807-7274-8354-3739,sup72,7,90.31,21.21,2020-08-17
15515,ZG12,7286-5452-3074-5992,sup40,4,41.43,14.43,2020-09-23
15516,FE96,3528-6392-4452-1320,sup22,58,64.07,18.57,2020-09-18
15517,CA22,9821-0333-4724-5722,sup22,51,59.66,12.63,2020-09-21
15518,BU84,6774-0334-5053-2980,sup66,35,87.41,28.36,2020-09-06
15519,SE52,7275-5774-8517-1475,sup92,1,25.33,10.5,2020-08-23
15520,HR26,9574-3537-5601-9963,sup19,100,35.63,25.78,2020-09-30
15521,BA23,6564-8030-1203-0989,sup62,29,88.29,23.39,2020-09-19
15522,EO71,2778-0948-5084-6473,sup31,34,56.6,23.4,2020-09-27
15523,WQ08,8922-7419-6499-2420,sup91,68,78.89,29.39,2020-08-18
15524,AW59,6765-9643-5054-2524,sup55,3,85.83,13.26,2020-09-12
15525,RD97,9859-7198-9842-0888,sup54,44,77.86,17.41,2020-09-03
15526,TA97,6861-9817-5173-0329,sup66,35,86.62,12.56,2020-10-13
15527,SZ15,6196-9296-3327-3558,sup70,55,63.0,13.33,2020-10-10
15528,PQ58,8246-0118-9629-3529,sup23,78,65.92,20.09,2020-09-21
15529,TB95,8776-1934-6914-7523,sup99,64,77.79,25.54,2020-08-27
15530,YV83,8215-9154-6199-1224,sup95,41,29.72,22.9,2020-10-01
15531,BY95,6431-7518-0272-4840,sup46,73,35.19,25.7,2020-09-05
15532,IC73,0226-7622-2254-2719,sup61,76,36.87,24.62,2020-08-15
15533,AZ90,6398-6621-2042-4326,sup38,68,94.44,21.17,2020-10-12
15534,EF41,3183-9830-9526-6180,sup14,55,47.56,17.08,2020-09-23
15535,RJ54,7410-5629-6351-9748,sup97,62,27.51,15.88,2020-08-20
15536,AX43,5135-9986-1993-3803,sup45,15,62.8,29.27,2020-08-28
15537,ZV94,3045-7883-9176-7145,sup65,56,79.2,13.16,2020-08-22
15538,EM88,0783-8270-7824-5943,sup18,94,33.31,26.17,2020-08-21
15539,RD40,1057-3886-4392-9446,sup36,95,74.82,17.73,2020-08-24
15540,QG34,8559-4677-3594-5892,sup68,63,38.12,28.21,2020-09-22
15541,YD76,6540-8040-7113-8521,sup27,36,54.27,23.03,2020-08-20
15542,UZ82,2113-2732-9407-5204,sup94,27,54.51,25.74,2020-09-15
15543,EY74,8669-9020-1177-4555,sup57,52,20.1,16.67,2020-08-22
15544,UA13,0208-2032-4450-2453,sup60,53,65.56,15.91,2020-08-27
15545,ZK47,3887-8798-0344-0874,sup37,56,66.47,15.71,2020-09-04
15546,BY57,5794-9958-5340-0914,sup04,63,89.46,10.23,2020-10-01
15547,PC10,7934-5759-6563-5609,sup77,74,36.65,16.28,2020-08-17
15548,VL45,9942-5872-0584-5066,sup19,52,48.58,17.87,2020-10-05
15549,ZW34,6317-9808-5092-0124,sup77,69,39.85,20.55,2020-10-03
15550,FQ86,8343-3135-3079-6796,sup77,4,86.34,24.82,2020-09-08
15551,QK13,4561-2652-0713-2691,sup14,60,69.74,15.23,2020-09-17
15552,CS54,5065-9916-3215-5815,sup27,76,80.64,11.04,2020-08-26
15553,OH09,4823-1026-1924-7142,sup38,50,80.75,26.63,2020-09-11
15554,RW20,8178-6488-7180-8590,sup19,53,62.65,15.18,2020-08-23
15555,ZE30,6432-7301-5099-4199,sup39,20,27.14,21.42,2020-09-01
15556,CJ11,2574-0980-3315-2708,sup94,32,72.29,29.13,2020-10-01
15557,CP08,0706-5980-0747-6712,sup93,66,50.17,26.01,2020-09-12
15558,RN84,0109-5073-3618-5057,sup73,58,28.1,29.1,2020-09-16
15559,NO94,0237-9415-1172-1887,sup77,92,42.45,29.64,2020-10-02
15560,YD53,5903-5327-4753-1360,sup31,37,32.05,24.86,2020-10-08
15561,KB20,0341-0591-6533-3297,sup02,6,59.38,25.86,2020-09-21
15562,HU40,1418-4740-3678-1646,sup88,84,88.85,26.28,2020-09-04
15563,AI91,8335-3860-7693-9379,sup46,25,85.34,12.46,2020-08-23
15564,AE66,4245-2772-7520-1215,sup18,95,90.64,27.51,2020-09-19
15565,MH38,9724-3543-2954-6408,sup97,39,22.28,11.93,2020-09-21
15566,DD49,2470-0072-2789-0398,sup24,53,60.06,26.22,2020-09-26
15567,DZ04,1806-9230-9859-1318,sup61,75,21.23,22.34,2020-09-26
15568,CF22,9796-5103-4538-5261,sup40,56,35.56,18.91,2020-08-30
15569,JI22,7489-9100-2634-0863,sup80,92,36.26,15.04,2020-10-02
15570,OY92,3814-4898-4842-7399,sup90,77,78.45,18.64,2020-09-04
15571,GK66,3036-3052-0783-9659,sup64,37,35.66,17.24,2020-09-15
15572,UG83,2301-5176-5823-2256,sup76,17,45.65,10.31,2020-09-07
15573,WO34,3112-2761-2340-2235,sup67,6,94.39,28.43,2020-10-11
15574,WT95,0843-3446-0543-1855,sup46,34,60.5,18.76,2020-08-31
15575,RA99,7858-4486-5017-2147,sup09,32,53.39,29.67,2020-08-25
15576,DA39,7671-3672-0542-3887,sup83,1,20.54,23.09,2020-09-16
15577,JO51,8449-0487-8271-9819,sup37,79,99.26,13.24,2020-08-30
15578,YQ72,7205-2084-3739-6579,sup29,37,73.73,22.12,2020-10-02
15579,HU22,0343-3314-5551-2273,sup93,73,46.04,20.17,2020-08-25
15580,PM86,6288-6328-8907-4732,sup93,59,43.91,17.57,2020-08-29
15581,WD12,9144-3380-2450-5038,sup77,13,37.47,24.13,2020-09-15
15582,DE92,1769-2779-9463-5286,sup60,49,48.25,13.62,2020-10-09
15583,TY39,2251-8269-6009-0372,sup41,11,97.82,10.52,2020-10-13
15584,VS31,1898-4746-9163-8717,sup27,80,39.29,10.64,2020-10-13
15585,CW20,6222-0170-2934-9667,sup53,27,34.06,28.73,2020-09-16
15586,DA25,6244-5099-8590-3479,sup20,69,41.12,21.93,2020-09-11
15587,QY97,6783-2684-6544-8728,sup94,68,25.97,10.01,2020-09-20
15588,IU03,6585-4405-5674-7018,sup64,100,79.82,29.45,2020-08-28
15589,ZC31,6888-2554-0030-5963,sup38,92,60.41,20.9,2020-09-02
15590,PO50,4706-3952-5841-3525,sup29,83,44.28,14.57,2020-08-22
15591,ZH79,6216-7554-4060-3816,sup51,57,37.73,28.39,2020-09-27
15592,OQ93,3396-3073-7690-5113,sup84,58,50.72,29.18,2020-10-07
15593,WW63,6157-1598-8156-0086,sup00,9,43.48,21.52,2020-09-13
15594,SK25,5520-5781-1810-4635,sup83,93,44.63,27.48,2020-08-18
15595,PH90,2549-7266-2698-4777,sup48,38,70.48,18.88,2020-08-21
15596,CS39,1811-3931-4379-9063,sup25,4,82.92,27.03,2020-09-30
15597,VU27,2730-2116-2005-8073,sup17,100,93.88,17.1,2020-09-12
15598,HF00,5077-7267-3802-0390,sup85,42,71.95,11.35,2020-08-19
15599,KX54,7606-9595-7152-4594,sup55,81,69.71,24.26,2020-08-14
15600,ST43,3477-2812-4960-1753,sup64,41,78.47,26.54,2020-08-25
15601,AE52,9573-0838-6250-8317,sup55,17,72.02,15.82,2020-10-05
15602,JX31,4767-7715-4068-7341,sup22,99,68.01,21.67,2020-09-25
15603,AN77,2481-8603-6494-6156,sup40,92,86.34,11.26,2020-09-14
15604,MT38,7101-5901-0604-9036,sup05,64,47.01,13.2,2020-10-06
15605,KU35,2325-8088-0342-3833,sup51,93,77.29,11.84,2020-09-21
15606,BI14,5265-1038-5294-5016,sup21,41,36.51,28.87,2020-09-22
15607,DJ60,3752-3029-8472-8390,sup85,77,22.05,11.12,2020-09-13
15608,QC24,4505-9127-0567-2772,sup30,96,28.47,29.39,2020-09-25
15609,RS92,4086-1501-8995-7190,sup70,70,61.88,18.37,2020-09-30
15610,EV63,8942-0274-8439-5481,sup60,24,66.79,24.98,2020-10-09
15611,MG81,9655-9389-6763-8800,sup00,13,63.49,14.55,2020-08-23
15612,CJ43,8527-0593-9192-3500,sup70,38,90.4,22.06,2020-10-10
15613,ZJ52,2386-2440-3100-0696,sup96,93,80.72,18.58,2020-10-06
15614,JW25,5126-9717-7496-9965,sup13,4,87.77,12.16,2020-09-10
15615,AZ37,4755-0083-1884-7061,sup69,35,47.96,13.14,2020-09-24
15616,YX73,6356-4894-9988-1760,sup71,93,53.99,10.29,2020-09-08
15617,QL36,6625-9995-7187-3930,sup50,95,28.61,23.9,2020-09-30
15618,RE67,1275-8823-9182-4017,sup32,97,35.32,29.0,2020-09-21
15619,SN71,9199-8528-5560-5354,sup97,6,60.43,12.13,2020-09-07
15620,BG35,9470-9376-2756-9988,sup66,41,60.66,28.19,2020-10-11
15621,VJ67,9657-5143-7131-5172,sup96,11,29.54,19.32,2020-08-26
15622,MZ79,6461-5734-0735-3254,sup85,90,34.94,23.78,2020-09-17
15623,AD15,6943-2564-2177-8392,sup94,17,57.71,24.88,2020-08-30
15624,IX84,3607-9267-2269-4398,sup08,51,70.17,25.7,2020-08-24
15625,EL10,3196-1365-5483-3654,sup78,31,62.12,17.09,2020-10-07
15626,HY27,7448-0285-8292-0339,sup69,43,41.54,29.62,2020-09-20
15627,KI58,9757-2072-4852-7458,sup23,25,79.01,13.95,2020-08-27
15628,FY24,3111-7347-5291-3915,sup74,83,74.39,16.35,2020-08-18
15629,GB48,7046-4607-1601-1503,sup87,29,47.86,20.17,2020-10-01
15630,DX16,8245-6929-6187-7882,sup47,69,39.67,21.71,2020-09-06
15631,NZ73,7167-3893-4562-0901,sup91,19,26.03,11.57,2020-08-28
15632,BT39,6991-9073-4689-0653,sup63,63,78.29,20.87,2020-10-05
15633,SR35,7009-8177-2729-3287,sup02,6,57.23,22.11,2020-09-25
15634,HD73,0895-0770-5623-7795,sup54,33,67.38,12.66,2020-09-05
15635,AE26,1698-2431-1214-8093,sup41,41,70.51,28.23,2020-09-25
15636,CA39,3247-6288-1586-7650,sup96,40,24.64,11.43,2020-09-19
15637,XX40,1092-1559-3663-7238,sup41,56,62.37,25.99,2020-08-30
15638,HZ26,3211-9145-0885-4509,sup96,22,39.38,25.33,2020-08-30
15639,RM28,1921-5761-6410-3660,sup99,45,45.08,14.91,2020-08-25
15640,KJ87,4693-6415-5681-4813,sup52,24,65.32,16.45,2020-09-17
15641,VM21,0913-8970-1164-0975,sup91,22,36.98,14.15,2020-10-04
15642,XW96,6483-6272-1164-2201,sup35,8,46.38,13.35,2020-08-24
15643,ER80,0786-0611-7222-6785,sup71,55,98.36,23.62,2020-08-29
15644,JY37,2956-1092-3475-6178,sup79,33,33.48,13.48,2020-09-12
15645,MM53,7244-0747-5597-6090,sup73,86,86.43,15.69,2020-09-28
15646,KF63,8159-1682-6222-2336,sup06,37,66.61,12.07,2020-10-05
15647,PW81,0873-8777-9688-5678,sup73,57,36.7,11.46,2020-09-08
15648,SO99,6775-3329-4154-0917,sup47,21,60.69,28.97,2020-09-02
15649,DN37,3742-1975-8013-5194,sup83,38,63.03,22.24,2020-09-03
15650,ZW80,4776-5486-2359-0613,sup29,40,54.4,20.07,2020-09-22
15651,OS87,3976-3596-3350-5838,sup71,2,24.86,14.42,2020-10-07
15652,SG63,7156-4357-8891-6462,sup26,84,62.3,12.62,2020-08-26
15653,RS18,1241-6941-4616-8439,sup37,52,95.46,15.84,2020-08-21
15654,DO05,6771-3822-0885-9389,sup58,70,80.63,25.39,2020-08-30
15655,HR98,3707-3315-7000-6532,sup18,92,37.4,24.48,2020-10-05
15656,GY46,4763-9692-3124-7133,sup80,75,60.7,16.64,2020-10-12
15657,WH32,6507-4754-1172-8806,sup66,65,89.52,12.0,2020-09-22
15658,MW74,0838-4719-7793-3569,sup62,78,31.54,17.33,2020-09-09
15659,IM90,9785-9895-8721-8816,sup02,9,79.12,19.54,2020-10-12
15660,WE04,7351-5076-1777-8685,sup12,8,31.46,24.79,2020-10-07
15661,YW64,4122-8290-6020-9221,sup67,79,27.79,16.58,2020-08-26
15662,JG95,0542-3368-3904-8699,sup45,10,73.36,10.38,2020-10-03
15663,DR88,3976-3537-1225-5017,sup55,68,88.03,10.3,2020-10-09
15664,NT20,9379-6843-0866-8954,sup65,47,23.28,11.2,2020-08-14
15665,GG94,0843-5582-8799-1808,sup12,43,33.95,22.45,2020-09-22
15666,JQ51,5861-8964-3126-6029,sup74,43,71.5,27.9,2020-08-15
15667,UP44,7259-0624-7985-3407,sup85,55,98.03,14.2,2020-09-27
15668,TF75,1669-3719-8359-0332,sup59,100,35.21,21.06,2020-10-06
15669,FS82,7261-7799-7106-2369,sup49,94,50.4,28.41,2020-08-18
15670,OU60,5693-1676-7087-1751,sup95,96,38.26,15.56,2020-09-05
15671,KN04,7893-9590-6747-0158,sup08,27,47.1,19.11,2020-08-24
15672,DX94,4523-8508-4647-3182,sup05,100,34.62,25.12,2020-09-14
15673,XQ33,5715-7296-1872-7459,sup95,4,55.62,27.43,2020-09-26
15674,KS08,0940-2412-7649-0085,sup25,62,48.64,18.48,2020-09-29
15675,VJ06,1820-1024-3772-9553,sup03,97,29.25,25.09,2020-08-21
15676,CB97,2072-7305-4816-3961,sup17,37,91.88,15.3,2020-09-18
15677,IQ64,8064-4631-3202-8242,sup84,50,96.34,21.42,2020-08-15
15678,OQ14,0456-2014-3575-9835,sup60,63,64.66,27.47,2020-10-09
15679,GE60,2979-6129-3165-3910,sup15,83,80.01,27.53,2020-08-26
15680,EJ72,9349-2488-0136-4717,sup65,70,52.5,29.31,2020-08-28
15681,MT71,3348-8152-8451-8062,sup86,67,39.75,21.69,2020-08-16
15682,UG71,6043-1097-2835-3288,sup71,24,91.94,16.48,2020-09-13
15683,HH24,7478-5028-9256-3868,sup01,100,82.09,27.71,2020-09-28
15684,WK34,3565-7934-0909-4034,sup77,20,40.41,21.18,2020-09-05
15685,JD68,3231-7232-7116-4787,sup44,91,32.02,15.37,2020-09-02
15686,RK02,1236-3129-2537-3298,sup44,23,53.81,18.43,2020-09-16
15687,SB71,0790-3622-5489-4899,sup18,9,39.82,22.59,2020-09-21
15688,TU70,5545-7621-8509-4414,sup65,54,87.1,28.82,2020-09-25
15689,AF53,2745-6686-3527-6472,sup42,25,52.63,12.33,2020-08-15
15690,XX92,2337-2825-5856-6894,sup93,40,39.53,23.85,2020-09-23
15691,DI82,8031-9581-7168-0073,sup23,46,20.88,10.51,2020-10-09
15692,DT21,3987-6517-7902-7874,sup74,61,94.13,28.7,2020-09-01
15693,IK22,4585-5693-6356-1660,sup99,5,53.08,18.71,2020-09-15
15694,YF02,0532-4080-9701-6621,sup17,77,51.03,12.6,2020-09-20
15695,LV35,4847-1887-1097-5148,sup35,88,60.87,19.16,2020-09-06
15696,AX95,0221-0564-1514-8082,sup71,83,53.92,19.57,2020-09-11
15697,VP33,4986-3046-4076-7265,sup40,18,76.32,19.23,2020-10-09
15698,BJ52,4105-4154-8908-1868,sup86,88,54.1,11.69,2020-09-15
15699,XI69,6082-2303-6568-3513,sup14,53,27.84,18.31,2020-10-10
15700,QE41,7560-8506-4321-1297,sup32,58,30.03,23.44,2020-09-16
15701,VC87,9984-1111-2810-8931,sup11,77,39.77,26.39,2020-09-26
15702,SA11,0973-4996-4744-6049,sup49,77,40.49,20.83,2020-10-13
15703,IM22,3972-7576-0266-7393,sup09,92,33.63,24.22,2020-09-11
15704,AU70,2564-3255-6908-6851,sup49,86,77.49,19.12,2020-08-28
15705,UC83,7275-3343-4168-8961,sup74,9,42.56,14.89,2020-08-20
15706,BS93,2542-4306-0255-3326,sup00,9,59.94,13.36,2020-09-30
15707,ZO17,7808-4390-8782-7411,sup62,32,41.79,15.1,2020-08-27
15708,DY55,1152-3832-7071-5364,sup62,73,59.4,16.62,2020-08-23
15709,GM40,2076-8121-2965-6350,sup50,75,85.4,13.15,2020-08-25
15710,UK46,4826-0160-1238-5708,sup71,23,65.97,22.38,2020-10-08
15711,MD84,1329-8408-3943-5385,sup19,20,51.59,10.81,2020-10-08
15712,JS02,2670-0206-6866-0607,sup04,84,89.74,15.39,2020-09-15
15713,DM23,4371-1505-2414-5093,sup26,2,24.63,10.99,2020-09-17
15714,OG05,8400-7331-8318-0728,sup88,24,65.99,26.1,2020-09-07
15715,YG26,3179-6924-7763-7824,sup81,6,31.68,26.86,2020-09-21
15716,CY78,9566-2417-9710-3097,sup70,76,73.19,21.53,2020-10-12
15717,XX51,4429-9885-0310-6644,sup81,62,42.61,18.88,2020-10-02
15718,BT04,3230-7456-5123-5905,sup30,96,61.1,23.93,2020-08-18
15719,PS20,6494-9686-3606-5458,sup44,86,43.21,16.98,2020-09-10
15720,AK79,0388-8528-8105-9728,sup54,26,35.73,13.94,2020-09-12
15721,RP41,0346-3023-3121-2403,sup98,44,85.65,14.57,2020-09-15
15722,JP59,4753-8916-2073-0127,sup64,8,57.14,24.03,2020-08-26
